date,piid,agency,ceiling_value,value,update_date,fpds_status,fpds_link,vendor,description
2/26/2025,72048624F00001,USAID,51100,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048624F00001&modNumber=0&idvAgencyID=&idvPIID=72MC1023D00002&contractType=AWARD,INTELLECTECHS INC, 40 units of iPhone 13 (256 GB) & accessories & delivery charge for USAID/RDMA & ARTC 
2/26/2025,72048624F00006,USAID,56629,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048624F00006&modNumber=0&idvAgencyID=&idvPIID=72MC1023D00002&contractType=AWARD,INTELLECTECHS INC, 50 qty - iPhone 14 128GB w/Screen Protector and case kit 
2/26/2025,72048624P00109,USAID,85000,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048624P00109&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,BEEHIVE MEDIA LLC," To purchase Data Visualization Training, December 17-20, 2024\r\n "
2/26/2025,72048625F00001,USAID,34787,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048625F00001&modNumber=0&idvAgencyID=&idvPIID=72MC1023D00002&contractType=AWARD,INTELLECTECHS INC, USAID/RDMA : 30 QTY of iPhone 16 with physical sim slot & accessories & delivery charge 
2/26/2025,72049221F00002,USAID,33999010,342063,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049221F00002&modNumber=P00009&idvAgencyID=&idvPIID=7200AA19D00028&contractType=AWARD,RTI INTERNATIONAL, Energy Secure Philippines Activity 
2/26/2025,72049224P00072,USAID,47521,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049224P00072&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,"TOYOTA OTIS, INC.", Vehicle for USAID/EXO/C&R 
2/26/2025,72049224P00084,USAID,29557,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049224P00084&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,ARMANDO JR. P. ENRIQUEZ, SOL-72049224Q00009 Short term eLMIS Senior Technical Advisor for Supply Chain. 
2/26/2025,72049224P00087,USAID,42996,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049224P00087&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,CHESA DESANO GARCIA, SOL-72049224Q00011 - Chesa Desano Garcia-  Supply Chain Team Lead 
2/26/2025,72049224P00136,USAID,60000,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049224P00136&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,INTELLECTECHS INC, To commit OE funds to procure 60 curve monitors for Fiji staff. SUV-24-290 
2/26/2025,72049225P00031,USAID,87035,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049225P00031&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,"BOBBY NEPTUNE PHOTOGRAPHY, LLC"," To sub commit fund for a full video production service to capture, produce, and deliver four high-quality, high-resolution [3-4 minute] videos in the Pacific Islands (Fiji, Tuvalu or Tonga, Micronesia and summarized for Pacific Islands regional). "
2/26/2025,72049721F00001,USAID,38772134,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049721F00001&modNumber=P00008&idvAgencyID=&idvPIID=7200AA19D00029&contractType=AWARD,"TETRA TECH ES, INC.", SINAR 
2/26/2025,72049723C00001,USAID,6935796,3315796,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049723C00001&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,BANYAN GLOBAL INC," PArtnerships for ProDUctive Workforce - PADU, INDONESIA\r\n\r\nA five-year activity with the goal: To enhance private sector investment in vocational training programs through partnerships with Technical and Vocational Training and Education (TVET) institutions.\r\n\r\nObjectives:\r\n\r\n- Improve capacity of the private sector to plan and implement vocational training (human resources development) programs to improve workforce productivity;\r\n- Catalyze and facilitate partnerships among private sector firms with public and private TVETs to support vocational training  programs/activities; and\r\n- Streamline regulations and guidelines related to utilization/implementation of tax deductions/incentives (on vocational training/human resource development programs). "
2/26/2025,72049723P00056,USAID,28800,0,,CHANGE ORDER,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049723P00056&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,ALAM BAHASA - KSU SWALOKA," To initiate the requests for:\r\n1.2 units of Iridum Satellite phones for MD's vehicle and residence @usd 750.00 with total USD.1,500\r\n2.1 lot of Annual Extensive Language Training with total USD.10,000 "
2/26/2025,72049723P00069,USAID,26004,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049723P00069&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,C B N," Multifunding - PT. CYBERINDO ADITAMA - Primary Internet Service Provider at 48 Mbps for 6 months period starting from Dec 1, 2023 through May 31, 2024. "
2/26/2025,72049724P00036,USAID,55069,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049724P00036&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,DONALD TAMBUNAN," ENV: Request to hire an Agriculture Consultant to provide technical support, advisory services and activity management for the Mission’s agriculture and agroforestry investment from July 15, 2024 through July 14, 2025\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n "
2/26/2025,72049724P00052,USAID,36461,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049724P00052&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,PT TELEKOMUNIKASI SELULAR," Multifunding - PT Tekomsel Indonesia - Annual subscription of Revamp Teamplan, 50 GB Data package subscription for USAID Indonesia for period Nov 1, 2024 to Oct 31, 2025 with a one-year option. "
2/26/2025,72049725P00001,USAID,32600,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72049725P00001&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,SALMAN, INDONESIA-Goods and Services at Tsunami Anniversary Exhibitions and Commemorative Events in Aceh 
2/26/2025,72051421F00001,USAID,34662058,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051421F00001&modNumber=P00007&idvAgencyID=&idvPIID=7200AA18D00008&contractType=AWARD,DAI GLOBAL LLC," The Responsive Governance Activity will enhance good governance, public financial management and service delivery in conflict affected municipalities. "
2/26/2025,72051421F00002,USAID,737724,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051421F00002&modNumber=P00006&idvAgencyID=&idvPIID=72051421D00001&contractType=AWARD,OLGOONIK WORLDWIDE SERVICES LLC, TASK ORDER FOR ADMIN AND SUPPORT SERVICES OF THE IDIQ 
2/26/2025,72051421F00004,USAID,2822370,422370,,CHANGE ORDER,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051421F00004&modNumber=P00007&idvAgencyID=&idvPIID=72051421D00001&contractType=AWARD,OLGOONIK WORLDWIDE SERVICES LLC," Authorization for a new Task Order to support the Colombian Government Border Management Unit under the Consultant, Advisory, and Logistic Services IDIQ implemented by Olgoonik. "
2/26/2025,72051421F00011,USAID,629425,344425,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051421F00011&modNumber=P00003&idvAgencyID=&idvPIID=72051421D00001&contractType=AWARD,OLGOONIK WORLDWIDE SERVICES LLC," The purpose of this Task Order is to recruit Four Field Monitors to collect information on the quality of programs where the Bureau for Humanitarian Assistance (BHA) partners provide humanitarian assistance, as well as contributing to the Disaster Assessment Response Teams (DART) contextual understanding of the humanitarian situation in Colombia.  "
2/26/2025,72051421F00018,USAID,41998474,4565491,,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051421F00018&modNumber=P00007&idvAgencyID=&idvPIID=72051421D00008&contractType=AWARD,"CHEMONICS INTERNATIONAL, INC."," The purpose of this Activity is to offer a rapid response to Venezuelan migrants in Colombia immediate needs and a more methodical, medium- to long-term effort to strengthen the governance capacity and service delivery systems that their integration demands. With Colombian and migrant community actors, the Contractor must co-create the institutional and social architecture of inclusion, prosperity, and social cohesion that will underpin lasting stability and reinforce Colombia’s journey to self-reliance. "
2/26/2025,72051423F00001,USAID,7009676,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051423F00001&modNumber=P00002&idvAgencyID=&idvPIID=7200AA20D00021&contractType=AWARD,PANAGORA GROUP INC.," The purpose of the Monitoring, Evaluation, and Learning Short-term Activity MELSA is to provide USAID Colombia with technical and advisory services related to the monitoring, evaluation, and learning of USAID Colombias strategy and activities. This includes providing monitoring support services; designing and implementing performance and impact evaluations, as well as other studies and assessments, and supporting their use and dissemination; and developing collaborating, learning, and adapting initiatives. These efforts will inform the Mission’s learning, programmatic designs, decision-making, and adaptation, and will enable USAID Colombia to comply with USAIDs Evaluation Policy and USAID ADS 201.  "
2/26/2025,72051423F00002,USAID,996468,545811,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051423F00002&modNumber=P00002&idvAgencyID=&idvPIID=72051421D00001&contractType=AWARD,OLGOONIK WORLDWIDE SERVICES LLC," The consultants will support USAID key stakeholders  at the local level including mayors’ and governors’ offices, national-level government agencies including, but not limited to Agencia de Renovación del Territorio, Agencia Nacional de Tierras, and Servicio Nacional de Aprendizaje, as well as community organizations and private sector companies partnering with USAID/Colombia to advance regional integration efforts, strengthen productive relationships between local stakeholders, and promote regional development objectives in the five priority regions "
2/26/2025,72051423F50001,USAID,40182,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051423F50001&modNumber=0&idvAgencyID=&idvPIID=72MC1019A00001&contractType=AWARD,COUNTERTRADE PRODUCTS INC, USAID Colombia Mission HP LaserJet Enterprise Printers - COUNTERTRADE BPA\r\nMission Printers - Six (6) 3WT91A#201 CLIN 0011E HP LaserJet enterprise 700 color MFP M776z (110V)\r\n                   Six (6) IT-AID-A 
2/26/2025,72051424F00002,USAID,943998,640541,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051424F00002&modNumber=0&idvAgencyID=&idvPIID=72051421D00001&contractType=AWARD,OLGOONIK WORLDWIDE SERVICES LLC," The purpose of this Task Order (TO) is to provide the services of a team of four (4) consultants and talented storytellers to capture the impact of its work in Colombia through compelling photographs, videos, illustrations, and graphic design, and other audiovisual services. "
2/26/2025,72051424P00052,USAID,76764,50432,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051424P00052&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,MULTISERVICIO TECNICARS ASOCIADOS SAS," USAID Armored Vehicles Maintenance: Preventive and corrective maintenance, and cleaning services for a fleet of three (3) USAID-owned Armored Vehicles (AV) in Bogota D.C., Colombia, as follows:\r\n\r\nOne Chevrolet Suburban (2017) - Silver\r\nOne Toyota L200 (2014) - White\r\nOne Toyota L200 (2021) - Black\r\n "
2/26/2025,72051424P00053,USAID,31581,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051424P00053&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,AVANTI LANGUAGE SCHOOL S A S," Description: PO for language classes for Mission staff (English & Spanish). Cost per hour COP $75,500 "
2/26/2025,72051424P00063,USAID,60439,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051424P00063&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,COMUNICACION CELULAR S A COMCEL S A," CLARO MISSION CELLPHONE SERVICE 2024-2025\r\n\r\nFunds distribution: Subtotal - COP$223,624,188.00 / US$60,438.97 (Amount obligated in this PO). Taxes - COP$40,946,880.00 / US$11,066.72 distributed as follows:\r\nLO/514-MO-25-OE-VAT - COP$16,378,752.00 / US$4,426.69\r\nSO/514-MO-25-PROG-VAT - COP$24,568,128.00 / US$6,640.03\r\nTotal approved (service + taxes) - COP$264,571,068.00 / US$71,505.69\r\n "
2/26/2025,72051425P00003,USAID,41680,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051425P00003&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,IATOMIC SAS," An AI-based chatbot that supports the INVIAS CCPT Program seeks to bring to scale the Program's impact across Colombia. By deploying an AI-driven solution, INVIAS can enhance its outreach and operational efficiency, enabling JACs to access vital information regarding technical and legal requirements quickly through the chatbot solution. "
2/26/2025,72051823F00003,USAID,44737390,23177935,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051823F00003&modNumber=P00004&idvAgencyID=&idvPIID=7200AA22D00016&contractType=AWARD,RTI INTERNATIONAL," The purpose of this Activity is to expand citizens' access to critical public services, including to water, sanitation, and hygiene (WASH), by strengthening the capacity of local governments for the effective, transparent, and citizen-responsive provision of local services in no more than 30 municipalities. Through the provision of local services, this Activity will demonstrate that democratic governance produces results and, at the same time, catalyze progress in other sectors such as economic growth, education, digital connectivity, and child nutrition. "
2/26/2025,72051924F50006,USAID,93951,0,,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051924F50006&modNumber=P00004&idvAgencyID=&idvPIID=72051924A00003&contractType=AWARD,MILENA M GARCIA SALMERON," BPA Call Order to provide consultant services under the following category: International Development Programs, Humanitarian Assistance, and Technical Advisory Services.  "
2/26/2025,72051924F50007,USAID,96039,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051924F50007&modNumber=P00001&idvAgencyID=&idvPIID=72051924A00007&contractType=AWARD,LUZ MARINA GARCIA FONSECA," Request for BPA Call Order to provide support under the International Development Programs, Humanitarian Assistance and Technical Advisory Services. "
2/26/2025,72051924F50012,USAID,60783,20261,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051924F50012&modNumber=0&idvAgencyID=&idvPIID=72051924A00010&contractType=AWARD,YUSIF IBRAHIM, Request for BPA Call Order to provide support under the Human Resources Management Support Services 
2/26/2025,72051924F50013,USAID,46941,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051924F50013&modNumber=P00001&idvAgencyID=&idvPIID=72051924A00011&contractType=AWARD,Tracy Dexter," BPA Call Order to provide support under the International Development Programs, Humanitarian Assistance, and Technical Advisory Services\r\n\r\n "
2/26/2025,72051924F50015,USAID,99736,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051924F50015&modNumber=0&idvAgencyID=&idvPIID=72051924A00009&contractType=AWARD,MAGDA P MONTIEL, BPA Call Order to provide support under the  Outreach and Communications Support Services.\r\n 
2/26/2025,72051924F50017,USAID,65364,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051924F50017&modNumber=0&idvAgencyID=&idvPIID=72051923A00004&contractType=AWARD,MARTA ELIZABETH QUEZADA DE GAVIDIA, Request for BPA Call Order to provide support under the Human Resources Management and Travel Administration Support Service Category.\r\n 
2/26/2025,72051924F50020,USAID,81045,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051924F50020&modNumber=P00001&idvAgencyID=&idvPIID=72051923A00006&contractType=AWARD,CLAUDIA BEATRIZ VIEYTEZ, Request for BPA Call Order to provide support under the following categories: 1) Procurement and Contract Management Support Services; 2) Human Resources Management Support Services\r\n  
2/26/2025,72051924M00001,USAID,33250,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72051924M00001&modNumber=0&idvAgencyID=&idvPIID=GS02F170AA&contractType=AWARD,CORNELL UNIVERSITY," Procurement of 110 course seats as part of the Regional Training Program, under the eCornell platform (GSA Contract No. GS-02F-170AA). "
